time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
98.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,16.0,ブレーキ（減速）,21.0,70.0,69.99786376953125,33.79977181851311,70.0,1365.8255245399505,13.0,60.68730918712812,0.0,0.0,この先制限速度なし,366m先に上り勾配12.5‰あり,前方758.0m先を47.9km/h,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号超過なし、ノコギリ運転もなく間隔も適正なため高評価とした。
98.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,3.0,70.0,69.99786376953125,5.010323933581558,70.0,1963.282912411934,46.0,1.387336834191799,0.0,-2.1,この先制限速度なし,171m先に下り勾配6.7‰あり,前方1757.3m先を48.2km/h,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し5km/hの低速走行が遅延を招き、さらに2秒未満のブレーキ→力行の反転がノコギリ運転と判定され上限0.3点に制限されるため0.2点とした。
110.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,2.0,70.0,69.99786376953125,2.347569661613557,70.0,1947.3173883568224,53.0,0.3047663863748548,0.0,-2.1,この先制限速度なし,156m先に下り勾配6.7‰あり,前方1901.2m先を48.1km/h,後続列車なし,0.2,ノコギリ運転と判定され、prev_notch_durationが2秒のためreward上限0.3点に制限され、他項目は適合するため0.2点とした。
87.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,ブレーキ（減速）,5.0,70.0,69.99786376953125,16.105833130184774,70.0,2048.9322177979298,93.0,14.287864004894825,0.0,-2.1,この先制限速度なし,254m先に下り勾配6.7‰あり,前方2494.9m先を48.2km/h,後続列車なし,0.4,ブレーキから5秒で力行への反転が合理的理由なく行われ、ノコギリ運転と判定され上限0.5点に抑えたためrewardは0.4とした。
89.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,ブレーキ（減速）,5.0,70.0,69.99786376953125,20.575365815293203,70.0,2038.714387470325,91.0,23.28003465364792,0.0,-2.1,この先制限速度なし,242m先に下り勾配6.7‰あり,前方2511.3m先を48.0km/h,後続列車なし,1.0,全ての安全・信号・速度要件を満たし、巡航フェーズで必要な加速であり、ノコギリ運転や余分な力行はなく高評価とした。
97.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,惰行,64.0,70.0,69.99786376953125,27.938015584679743,70.0,2055.473876609384,83.0,42.79046023079501,0.0,-2.1,この先制限速度なし,257m先に下り勾配6.7‰あり,前方2634.5m先を48.2km/h,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号制限を遵守し、ノコギリ運転や間隔問題もなく、現在の力行は妥当と判断した。
23.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,ブレーキ（減速）,3.0,70.0,69.99786376953125,32.792022035193966,70.0,2039.700085406832,30.0,58.817497404685824,0.0,-2.1,この先制限速度なし,240m先に下り勾配6.7‰あり,前方483.4m先を63.1km/h,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、制限速度・CBTC遵守、間隔・エネルギー面でも問題なし。
33.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,12.0,70.0,69.99786376953125,3.531617658140152,70.0,2110.008154079633,112.0,0.6895349220939918,0.0,-2.1,この先制限速度なし,318m先に下り勾配6.7‰あり,前方1913.4m先を0.0km/h,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号超過なし、ノコギリ運転でもなく高評価とした。
150.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,1.0,70.0,69.99786376953125,31.52609442187361,70.0,1929.309326765658,30.0,54.39709471270196,0.0,-2.1,この先制限速度なし,130m先に下り勾配6.7‰あり,前方2560.9m先を57.0km/h,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は必要かつ適切で、速度・CBTC制限超過なし、前方列車との間隔も十分、ノコギリ運転に該当せず最高評価とする。
138.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,1.0,70.0,69.99786376953125,20.36556366290425,70.0,1976.463441014744,42.0,22.80953552592544,0.0,-2.1,この先制限速度なし,180m先に下り勾配6.7‰あり,前方2208.0m先を49.2km/h,後続列車なし,1.0,巡航フェーズでrequired_speed未達だが加速が適切で、速度・信号超過なし、ノコギリ運転もなく安全かつ定時性を保つため評価は高い。
